,OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost,totalcost,totalSales,Profit
5079,SO - 0005180,Online,WARE-UHY1004,2019-01-12,2020-01-23,2020-02-17,2020-02-18,USD,16,34,211,29,8,0.075,2693.4,2289.39,18315.12,19931.16,1616.0400000000009
5080,SO - 0005181,Distributor,WARE-UHY1004,2019-08-23,2020-01-23,2020-02-13,2020-02-20,USD,22,25,227,2,7,0.4,4020.0,2613.0,18291.0,16884.0,-1407.0
5081,SO - 0005182,Online,WARE-UHY1004,2019-08-23,2020-01-23,2020-02-17,2020-02-22,USD,12,8,214,9,3,0.1,1212.7,557.842,1673.5259999999998,3274.29,1600.7640000000001
5082,SO - 0005183,Online,WARE-UHY1004,2019-08-23,2020-01-23,2020-12-02,2020-02-15,USD,18,24,213,45,3,0.1,3484.0,2891.72,8675.16,9406.8,731.6399999999994
5083,SO - 0005184,Online,WARE-NMK1003,2019-01-12,2020-01-24,2020-07-02,2020-02-17,USD,15,26,131,36,3,0.3,3845.8,2499.77,7499.3099999999995,8076.18,576.8700000000008
5084,SO - 0005185,Distributor,WARE-NMK1003,2019-08-23,2020-01-24,2020-07-02,2020-11-02,USD,21,28,155,42,2,0.2,2398.6,1703.006,3406.012,3837.76,431.74800000000005
5085,SO - 0005186,In-Store,WARE-MKL1006,2019-01-12,2020-01-24,2020-02-17,2020-02-20,USD,3,27,360,4,5,0.075,6123.8,3919.232,19596.16,28322.575,8726.415
5086,SO - 0005187,In-Store,WARE-NBV1002,2019-01-12,2020-01-24,2020-07-02,2020-02-16,USD,1,50,83,11,3,0.1,1788.9,1216.452,3649.3559999999998,4830.030000000001,1180.674000000001
5087,SO - 0005188,In-Store,WARE-XYS1001,2019-08-23,2020-01-24,2020-01-29,2020-08-02,USD,10,12,55,9,3,0.05,3926.2,2002.362,6007.086,11189.67,5182.584
5088,SO - 0005189,Online,WARE-XYS1001,2019-01-12,2020-01-24,2020-01-30,2020-07-02,USD,18,37,31,47,7,0.1,180.9,124.821,873.747,1139.67,265.9230000000001
5089,SO - 0005190,Distributor,WARE-XYS1001,2019-08-23,2020-01-24,2020-01-31,2020-06-02,USD,24,5,40,38,3,0.05,3169.1,2313.443,6940.329000000001,9031.935,2091.605999999999
5090,SO - 0005191,Wholesale,WARE-PUJ1005,2019-08-23,2020-01-24,2020-07-02,2020-11-02,USD,26,10,267,11,1,0.15,1172.5,539.35,539.35,996.625,457.275
5091,SO - 0005192,Online,WARE-NBV1002,2019-08-23,2020-01-25,2020-04-02,2020-06-02,USD,17,18,84,2,5,0.05,3959.7,2573.805,12869.025,18808.574999999997,5939.549999999997
5092,SO - 0005193,In-Store,WARE-NMK1003,2019-01-12,2020-01-25,2020-06-02,2020-07-02,USD,10,30,126,16,7,0.05,194.3,108.808,761.6560000000001,1292.095,530.439
5093,SO - 0005194,In-Store,WARE-XYS1001,2019-01-12,2020-01-25,2020-02-02,2020-04-02,USD,12,3,29,22,8,0.05,2318.2,1877.742,15021.936,17618.319999999996,2596.3839999999964
5094,SO - 0005195,In-Store,WARE-PUJ1005,2019-08-23,2020-01-25,2020-05-02,2020-02-14,USD,10,46,301,18,3,0.1,1916.2,1494.636,4483.907999999999,5173.740000000001,689.8320000000012
5095,SO - 0005196,In-Store,WARE-NBV1002,2019-01-12,2020-01-25,2020-05-02,2020-06-02,USD,6,26,73,22,5,0.05,2512.5,1055.25,5276.25,11934.375,6658.125
5096,SO - 0005197,In-Store,WARE-MKL1006,2019-01-12,2020-01-25,2020-01-27,2020-05-02,USD,4,16,352,29,6,0.15,174.2,102.778,616.668,888.42,271.75199999999995
5097,SO - 0005198,Online,WARE-MKL1006,2019-08-23,2020-01-26,2020-12-02,2020-02-13,USD,19,34,340,5,1,0.1,5668.2,3344.238,3344.238,5101.38,1757.1420000000003
5098,SO - 0005199,In-Store,WARE-NMK1003,2019-08-23,2020-01-26,2020-12-02,2020-02-16,USD,2,2,169,17,3,0.3,1876.0,1106.84,3320.5199999999995,3939.5999999999995,619.0799999999999
5099,SO - 0005200,In-Store,WARE-MKL1006,2019-01-12,2020-01-26,2020-03-02,2020-04-02,USD,1,29,366,2,6,0.1,1969.8,886.41,5318.46,10636.92,5318.46
5100,SO - 0005201,In-Store,WARE-UHY1004,2019-08-23,2020-01-26,2020-02-16,2020-02-26,USD,1,15,244,26,5,0.075,1045.2,836.16,4180.8,4834.05,653.25
5101,SO - 0005202,In-Store,WARE-PUJ1005,2019-08-23,2020-01-26,2020-02-15,2020-02-19,USD,1,25,276,25,5,0.2,5681.6,2727.168,13635.84,22726.4,9090.560000000001
5102,SO - 0005203,In-Store,WARE-NMK1003,2019-01-12,2020-01-26,2020-03-02,2020-09-02,USD,1,22,147,29,5,0.15,1105.5,442.2,2211.0,4698.375,2487.375
5103,SO - 0005204,In-Store,WARE-NBV1002,2019-01-12,2020-01-26,2020-02-02,2020-05-02,USD,5,3,64,2,7,0.15,5427.0,2170.8,15195.600000000002,32290.649999999998,17095.049999999996
5104,SO - 0005205,Online,WARE-NMK1003,2019-08-23,2020-01-27,2020-02-24,2020-04-03,USD,18,3,140,31,7,0.05,2378.5,1403.315,9823.205,15817.024999999998,5993.819999999998
5105,SO - 0005206,In-Store,WARE-XYS1001,2019-01-12,2020-01-27,2020-02-17,2020-02-20,USD,6,43,42,16,5,0.075,5038.4,2418.432,12092.16,23302.6,11210.439999999999
5106,SO - 0005207,Online,WARE-XYS1001,2019-01-12,2020-01-27,2020-04-02,2020-05-02,USD,13,32,9,3,1,0.05,857.6,497.408,497.408,814.72,317.312
5107,SO - 0005208,In-Store,WARE-NMK1003,2019-01-12,2020-01-27,2020-08-02,2020-10-02,USD,5,39,147,8,8,0.2,1728.6,1417.452,11339.616,11063.04,-276.5759999999991
5108,SO - 0005209,In-Store,WARE-UHY1004,2019-08-23,2020-01-27,2020-06-02,2020-02-14,USD,6,11,241,47,5,0.075,221.1,163.614,818.07,1022.5875000000001,204.51750000000004
5109,SO - 0005210,In-Store,WARE-UHY1004,2019-01-12,2020-01-27,2020-02-23,2020-01-03,USD,5,36,249,16,4,0.05,1118.9,637.773,2551.092,4251.82,1700.7279999999996
5110,SO - 0005211,Distributor,WARE-NMK1003,2019-01-12,2020-01-27,2020-02-19,2020-02-29,USD,23,20,153,10,6,0.1,207.7,137.082,822.492,1121.58,299.08799999999997
5111,SO - 0005212,Online,WARE-NBV1002,2019-08-23,2020-01-27,2020-02-23,2020-02-28,USD,16,36,85,28,3,0.05,1051.9,641.659,1924.9769999999999,2997.915,1072.938
5112,SO - 0005213,Distributor,WARE-NMK1003,2019-01-12,2020-01-28,2020-02-15,2020-02-20,USD,22,43,140,21,5,0.075,214.4,107.2,536.0,991.6000000000001,455.60000000000014
5113,SO - 0005214,In-Store,WARE-XYS1001,2019-01-12,2020-01-28,2020-02-16,2020-02-24,USD,8,29,32,2,5,0.1,6485.6,4734.488,23672.440000000002,29185.200000000004,5512.760000000002
5114,SO - 0005215,In-Store,WARE-UHY1004,2019-01-12,2020-01-28,2020-02-16,2020-02-19,USD,9,37,255,13,4,0.1,2706.8,1569.944,6279.776,9744.480000000001,3464.7040000000015
5115,SO - 0005216,Distributor,WARE-XYS1001,2019-01-12,2020-01-28,2020-02-14,2020-02-23,USD,25,10,49,5,8,0.075,951.4,589.868,4718.944,7040.360000000001,2321.416
5116,SO - 0005217,Distributor,WARE-PUJ1005,2019-08-23,2020-01-28,2020-02-25,2020-04-03,USD,22,7,268,46,6,0.075,1983.2,1487.4,8924.400000000001,11006.76,2082.3599999999988
5117,SO - 0005218,Distributor,WARE-XYS1001,2019-08-23,2020-01-28,2020-02-16,2020-02-20,USD,23,41,45,25,2,0.1,3872.6,2517.19,5034.38,6970.68,1936.3000000000002
5118,SO - 0005219,Online,WARE-UHY1004,2019-01-12,2020-01-28,2020-02-24,2020-04-03,USD,14,4,214,41,5,0.075,3999.9,3119.922,15599.61,18499.537500000002,2899.9275000000016
5119,SO - 0005220,Online,WARE-PUJ1005,2019-08-23,2020-01-29,2020-02-17,2020-02-19,USD,14,12,270,25,5,0.3,2244.5,1773.155,8865.775,7855.749999999999,-1010.0250000000005
5120,SO - 0005221,Distributor,WARE-NMK1003,2019-08-23,2020-01-29,2020-01-31,2020-05-02,USD,23,3,139,18,3,0.075,1748.7,699.48,2098.44,4852.6425,2754.2025
5121,SO - 0005222,Online,WARE-XYS1001,2019-08-23,2020-01-29,2020-09-02,2020-12-02,USD,15,9,30,24,6,0.05,3845.8,1615.236,9691.416000000001,21921.06,12229.644
5122,SO - 0005223,In-Store,WARE-NMK1003,2019-08-23,2020-01-29,2020-10-02,2020-02-17,USD,4,38,91,29,4,0.075,2398.6,1990.838,7963.352,8874.82,911.4679999999998
5123,SO - 0005224,In-Store,WARE-NMK1003,2019-01-12,2020-01-29,2020-06-02,2020-02-13,USD,2,9,128,23,8,0.075,5554.3,4276.811,34214.488,41101.82,6887.332000000002
5124,SO - 0005225,Online,WARE-MKL1006,2019-08-23,2020-01-29,2020-11-02,2020-02-18,USD,16,31,345,5,4,0.15,3926.2,2630.554,10522.216,13349.08,2826.8639999999996
5125,SO - 0005226,Wholesale,WARE-NMK1003,2019-01-12,2020-01-29,2020-02-19,2020-02-20,USD,26,28,157,31,4,0.05,6231.0,3177.81,12711.24,23677.8,10966.56
5126,SO - 0005227,Online,WARE-NMK1003,2019-01-12,2020-01-29,2020-06-02,2020-11-02,USD,12,33,138,12,2,0.05,6056.8,4118.624,8237.248,11507.92,3270.6720000000005
5127,SO - 0005228,In-Store,WARE-PUJ1005,2019-08-23,2020-01-30,2020-07-02,2020-09-02,USD,7,32,273,16,4,0.075,2552.7,1327.404,5309.616,9444.99,4135.374
5128,SO - 0005229,In-Store,WARE-UHY1004,2019-01-12,2020-01-30,2020-05-02,2020-08-02,USD,5,4,251,21,7,0.05,1038.5,882.725,6179.075,6906.025,726.9499999999998
5129,SO - 0005230,In-Store,WARE-UHY1004,2019-08-23,2020-01-30,2020-02-15,2020-02-16,USD,1,50,245,13,3,0.075,6244.4,5182.852,15548.556,17328.21,1779.6539999999986
5130,SO - 0005231,In-Store,WARE-NMK1003,2019-01-12,2020-01-30,2020-02-25,2020-02-03,USD,9,11,180,42,8,0.05,3852.5,1926.25,15410.0,29279.0,13869.0
5131,SO - 0005232,In-Store,WARE-XYS1001,2019-01-12,2020-01-30,2020-02-20,2020-02-25,USD,5,29,54,17,5,0.1,3906.1,2812.392,14061.96,17577.449999999997,3515.489999999998
5132,SO - 0005233,Distributor,WARE-NMK1003,2019-01-12,2020-01-30,2020-02-27,2020-05-03,USD,22,27,176,41,1,0.2,227.8,111.622,111.622,182.24,70.61800000000001
5133,SO - 0005234,In-Store,WARE-NMK1003,2019-01-12,2020-01-30,2020-02-14,2020-02-16,USD,6,47,186,43,6,0.1,3457.2,1486.596,8919.576000000001,18668.88,9749.304
5134,SO - 0005235,In-Store,WARE-NMK1003,2019-01-12,2020-01-30,2020-02-23,2020-02-26,USD,4,32,199,24,8,0.05,2412.0,1712.52,13700.16,18331.2,4631.040000000001
5135,SO - 0005236,Wholesale,WARE-NMK1003,2019-01-12,2020-01-31,2020-02-19,2020-02-23,USD,26,39,193,9,5,0.2,4006.6,3285.412,16427.059999999998,16026.400000000001,-400.6599999999962
5136,SO - 0005237,In-Store,WARE-MKL1006,2019-08-23,2020-01-31,2020-02-19,2020-02-25,USD,4,41,367,33,4,0.075,261.3,107.133,428.532,966.8100000000001,538.278
5137,SO - 0005238,Online,WARE-NBV1002,2019-01-12,2020-01-31,2020-02-22,2020-02-25,USD,18,40,86,32,5,0.05,938.0,534.66,2673.2999999999997,4455.5,1782.2000000000003
5138,SO - 0005239,Online,WARE-PUJ1005,2019-08-23,2020-01-31,2020-02-18,2020-02-27,USD,16,15,269,32,3,0.05,3028.4,2150.164,6450.492,8630.94,2180.4480000000003
5139,SO - 0005240,Online,WARE-XYS1001,2019-01-12,2020-01-31,2020-02-20,2020-02-21,USD,16,19,31,28,8,0.1,2546.0,1476.68,11813.44,18331.2,6517.76
5140,SO - 0005241,Online,WARE-NBV1002,2019-01-12,2020-01-31,2020-02-13,2020-02-22,USD,20,24,67,1,1,0.2,214.4,124.352,124.352,171.52,47.168000000000006
5141,SO - 0005242,Online,WARE-NMK1003,2019-08-23,2020-01-31,2020-02-23,2020-02-24,USD,13,32,132,19,6,0.1,214.4,96.48,578.88,1157.76,578.88
5142,SO - 0005243,Online,WARE-UHY1004,2019-01-12,2020-01-02,2020-02-19,2020-02-27,USD,19,25,217,32,5,0.05,3845.8,1922.9,9614.5,18267.550000000003,8653.050000000003
5143,SO - 0005244,Wholesale,WARE-XYS1001,2019-01-12,2020-01-02,2020-09-02,2020-02-17,USD,26,43,18,16,3,0.05,1038.5,737.335,2212.005,2959.725,747.7199999999998
5144,SO - 0005245,In-Store,WARE-MKL1006,2019-08-23,2020-01-02,2020-02-13,2020-02-18,USD,1,10,338,37,8,0.2,234.5,93.8,750.4,1500.8000000000002,750.4000000000002
5145,SO - 0005246,Distributor,WARE-NMK1003,2019-01-12,2020-01-02,2020-09-02,2020-02-17,USD,22,15,187,14,5,0.05,904.5,443.205,2216.025,4296.375,2080.35
5146,SO - 0005247,In-Store,WARE-NMK1003,2019-01-12,2020-01-02,2020-02-21,2020-02-23,USD,10,17,112,31,3,0.075,1728.6,1019.874,3059.6220000000003,4796.865,1737.2429999999995
5147,SO - 0005248,In-Store,WARE-UHY1004,2019-01-12,2020-01-02,2020-02-21,2020-02-28,USD,7,6,245,23,4,0.05,743.7,312.354,1249.416,2826.06,1576.644
5148,SO - 0005249,In-Store,WARE-XYS1001,2019-08-23,2020-02-02,2020-04-02,2020-09-02,USD,1,15,9,9,8,0.2,1192.6,632.078,5056.624,7632.639999999999,2576.0159999999996
5149,SO - 0005250,In-Store,WARE-UHY1004,2019-01-12,2020-02-02,2020-02-14,2020-02-21,USD,5,28,206,37,3,0.075,2211.0,1392.93,4178.79,6135.525000000001,1956.7350000000006
5150,SO - 0005251,In-Store,WARE-NMK1003,2019-01-12,2020-02-02,2020-05-02,2020-11-02,USD,3,1,110,13,7,0.1,837.5,502.5,3517.5,5276.25,1758.75
5151,SO - 0005252,In-Store,WARE-NMK1003,2019-01-12,2020-02-02,2020-07-02,2020-02-14,USD,11,45,178,35,7,0.05,2505.8,1603.712,11225.984,16663.57,5437.585999999999
5152,SO - 0005253,Wholesale,WARE-NMK1003,2019-01-12,2020-02-02,2020-02-19,2020-02-23,USD,27,33,156,19,1,0.1,194.3,114.637,114.637,174.87,60.233000000000004
5153,SO - 0005254,Online,WARE-XYS1001,2019-08-23,2020-02-02,2020-11-02,2020-02-20,USD,16,35,16,24,3,0.075,1969.8,1181.88,3545.6400000000003,5466.195,1920.5549999999994
5154,SO - 0005255,Online,WARE-XYS1001,2019-08-23,2020-02-02,2020-02-27,2020-06-03,USD,17,13,21,15,2,0.075,1929.6,1485.792,2971.584,3569.76,598.1760000000004
5155,SO - 0005256,In-Store,WARE-PUJ1005,2019-01-12,2020-02-02,2020-09-02,2020-02-14,USD,3,21,315,11,2,0.1,207.7,95.542,191.084,373.86,182.776
5156,SO - 0005257,In-Store,WARE-UHY1004,2019-01-12,2020-02-02,2020-11-02,2020-02-15,USD,10,33,229,16,7,0.075,3906.1,3046.758,21327.305999999997,25291.997499999998,3964.691500000001
5157,SO - 0005258,Wholesale,WARE-PUJ1005,2019-01-12,2020-02-02,2020-11-02,2020-02-14,USD,27,14,281,34,3,0.4,3879.3,3025.854,9077.562,6982.74,-2094.822
5158,SO - 0005259,In-Store,WARE-NBV1002,2019-08-23,2020-02-02,2020-04-02,2020-02-13,USD,4,48,76,38,8,0.05,2438.8,1999.816,15998.528,18534.88,2536.3520000000008
5159,SO - 0005260,Online,WARE-UHY1004,2019-08-23,2020-03-02,2020-02-20,2020-02-23,USD,19,12,261,21,7,0.05,2278.0,1070.66,7494.620000000001,15148.699999999999,7654.079999999998
5160,SO - 0005261,In-Store,WARE-NMK1003,2019-01-12,2020-03-02,2020-01-03,2020-07-03,USD,7,33,143,41,5,0.075,6237.7,4803.029,24015.145000000004,28849.362500000003,4834.217499999999
5161,SO - 0005262,Online,WARE-PUJ1005,2019-01-12,2020-03-02,2020-07-02,2020-02-16,USD,20,7,262,42,4,0.05,5098.7,4180.934,16723.736,19375.059999999998,2651.323999999997
5162,SO - 0005263,Distributor,WARE-PUJ1005,2019-01-12,2020-03-02,2020-02-22,2020-02-26,USD,25,10,311,13,1,0.075,1943.0,1515.54,1515.54,1797.275,281.7350000000001
5163,SO - 0005264,Online,WARE-UHY1004,2019-08-23,2020-03-02,2020-02-03,2020-11-03,USD,19,23,209,19,6,0.05,824.1,354.363,2126.178,4697.37,2571.192
5164,SO - 0005265,Distributor,WARE-PUJ1005,2019-08-23,2020-03-02,2020-08-02,2020-10-02,USD,21,23,268,10,3,0.3,1072.0,600.32,1800.96,2251.2,450.2399999999998
5165,SO - 0005266,In-Store,WARE-NBV1002,2019-01-12,2020-03-02,2020-02-24,2020-02-27,USD,1,31,73,21,6,0.15,2539.3,1904.475,11426.849999999999,12950.43,1523.5800000000017
5166,SO - 0005267,Online,WARE-XYS1001,2019-08-23,2020-03-02,2020-01-03,2020-06-03,USD,16,21,45,10,3,0.075,2345.0,1195.95,3587.8500000000004,6507.375,2919.5249999999996
5167,SO - 0005268,Wholesale,WARE-PUJ1005,2019-01-12,2020-03-02,2020-05-02,2020-12-02,USD,28,3,296,8,7,0.4,1025.1,563.805,3946.6349999999998,4305.42,358.7850000000003
5168,SO - 0005269,Distributor,WARE-XYS1001,2019-01-12,2020-04-02,2020-02-21,2020-02-29,USD,24,8,29,25,8,0.05,991.6,545.38,4363.04,7536.16,3173.12
5169,SO - 0005270,Online,WARE-NBV1002,2019-01-12,2020-04-02,2020-02-16,2020-02-18,USD,18,8,85,42,4,0.075,2345.0,1735.3,6941.2,8676.5,1735.3000000000002
5170,SO - 0005271,In-Store,WARE-XYS1001,2019-01-12,2020-04-02,2020-02-19,2020-02-29,USD,8,44,20,41,8,0.05,1701.8,1276.35,10210.8,12933.679999999998,2722.879999999999
5171,SO - 0005272,In-Store,WARE-NBV1002,2019-01-12,2020-04-02,2020-03-03,2020-11-03,USD,11,27,63,22,5,0.2,174.2,123.682,618.41,696.8,78.38999999999999
5172,SO - 0005273,In-Store,WARE-PUJ1005,2019-08-23,2020-04-02,2020-02-15,2020-02-21,USD,8,17,275,42,7,0.15,1058.6,868.052,6076.3640000000005,6298.67,222.30599999999959
5173,SO - 0005274,Distributor,WARE-NBV1002,2019-01-12,2020-04-02,2020-09-02,2020-12-02,USD,21,3,64,6,4,0.05,3966.4,2379.84,9519.36,15072.32,5552.959999999999
5174,SO - 0005275,Distributor,WARE-UHY1004,2019-08-23,2020-05-02,2020-03-03,2020-09-03,USD,22,19,227,16,6,0.1,201.0,120.6,723.5999999999999,1085.4,361.8000000000002
5175,SO - 0005276,Distributor,WARE-NMK1003,2019-01-12,2020-05-02,2020-02-29,2020-05-03,USD,22,43,203,36,8,0.1,2358.4,1462.208,11697.664,16980.48,5282.815999999999
5176,SO - 0005277,Wholesale,WARE-UHY1004,2019-01-12,2020-05-02,2020-02-29,2020-06-03,USD,28,9,237,17,6,0.15,6257.8,3066.322,18397.932,31914.78,13516.847999999998
5177,SO - 0005278,In-Store,WARE-UHY1004,2019-01-12,2020-05-02,2020-02-27,2020-02-03,USD,7,18,231,5,7,0.15,931.3,689.162,4824.134,5541.235,717.1009999999997
5178,SO - 0005279,Online,WARE-XYS1001,2019-08-23,2020-05-02,2020-09-02,2020-11-02,USD,18,9,27,31,1,0.05,1172.5,750.4,750.4,1113.875,363.475
5179,SO - 0005280,In-Store,WARE-MKL1006,2019-08-23,2020-06-02,2020-02-29,2020-03-03,USD,8,26,362,14,4,0.1,1922.9,1288.343,5153.372,6922.4400000000005,1769.0680000000002
5180,SO - 0005281,Online,WARE-NBV1002,2019-01-12,2020-06-02,2020-12-02,2020-02-20,USD,13,12,77,17,2,0.15,2747.0,1098.8,2197.6,4669.9,2472.2999999999997
5181,SO - 0005282,In-Store,WARE-UHY1004,2019-01-12,2020-06-02,2020-02-16,2020-02-25,USD,5,15,212,24,6,0.075,5272.9,2267.347,13604.082000000002,29264.595,15660.512999999999
5182,SO - 0005283,In-Store,WARE-NMK1003,2019-01-12,2020-06-02,2020-12-02,2020-02-16,USD,4,12,196,25,7,0.1,2646.5,1640.83,11485.81,16672.95,5187.140000000001
5183,SO - 0005284,In-Store,WARE-MKL1006,2019-08-23,2020-06-02,2020-02-18,2020-02-19,USD,5,50,342,33,2,0.1,3906.1,1874.928,3749.856,7030.98,3281.1239999999993
5184,SO - 0005285,Online,WARE-UHY1004,2019-08-23,2020-06-02,2020-02-27,2020-02-28,USD,17,9,233,17,2,0.075,1038.5,498.48,996.96,1921.2250000000001,924.2650000000001
5185,SO - 0005286,In-Store,WARE-PUJ1005,2019-01-12,2020-06-02,2020-02-14,2020-02-17,USD,10,35,284,45,5,0.075,1159.1,486.822,2434.11,5360.8375,2926.7274999999995
5186,SO - 0005287,In-Store,WARE-PUJ1005,2019-01-12,2020-06-02,2020-02-19,2020-02-20,USD,1,32,297,42,6,0.4,2244.5,1167.14,7002.84,8080.200000000001,1077.3600000000006
5187,SO - 0005288,In-Store,WARE-PUJ1005,2019-01-12,2020-06-02,2020-02-28,2020-02-29,USD,10,17,288,29,7,0.05,1708.5,1418.055,9926.385,11361.524999999998,1435.1399999999976
5188,SO - 0005289,Online,WARE-NMK1003,2019-08-23,2020-07-02,2020-02-23,2020-04-03,USD,20,43,109,38,1,0.15,1038.5,830.8,830.8,882.725,51.92500000000007
5189,SO - 0005290,Online,WARE-NMK1003,2019-01-12,2020-07-02,2020-02-24,2020-02-25,USD,13,38,138,14,4,0.2,3832.4,2069.496,8277.984,12263.68,3985.696
5190,SO - 0005291,Online,WARE-NMK1003,2019-08-23,2020-07-02,2020-03-03,2020-05-03,USD,20,14,173,4,2,0.05,1815.7,1379.932,2759.864,3449.83,689.9659999999999
5191,SO - 0005292,Online,WARE-UHY1004,2019-01-12,2020-07-02,2020-02-22,2020-02-28,USD,20,5,233,31,8,0.075,1092.1,753.549,6028.392,8081.54,2053.148
5192,SO - 0005293,Distributor,WARE-NMK1003,2019-01-12,2020-07-02,2020-02-15,2020-02-19,USD,22,35,177,8,5,0.1,1125.6,540.288,2701.44,5065.2,2363.7599999999998
5193,SO - 0005294,In-Store,WARE-PUJ1005,2019-08-23,2020-07-02,2020-11-02,2020-12-02,USD,3,6,313,8,7,0.05,214.4,139.36,975.5200000000001,1425.76,450.2399999999999
5194,SO - 0005295,Online,WARE-NBV1002,2019-08-23,2020-08-02,2020-02-25,2020-01-03,USD,15,44,69,1,6,0.15,3477.3,2677.521,16065.126,17734.23,1669.1039999999994
5195,SO - 0005296,In-Store,WARE-NMK1003,2019-01-12,2020-08-02,2020-02-16,2020-02-24,USD,5,24,108,28,3,0.05,1005.0,713.55,2140.6499999999996,2864.25,723.6000000000004
5196,SO - 0005297,Wholesale,WARE-NMK1003,2019-01-12,2020-08-02,2020-03-03,2020-07-03,USD,26,9,120,17,8,0.075,2606.3,1172.835,9382.68,19286.620000000003,9903.940000000002
5197,SO - 0005298,In-Store,WARE-XYS1001,2019-01-12,2020-08-02,2020-05-03,2020-03-13,USD,11,2,40,37,2,0.075,2586.2,2068.96,4137.92,4784.47,646.5500000000002
5198,SO - 0005299,Online,WARE-NMK1003,2019-01-12,2020-08-02,2020-02-26,2020-04-03,USD,16,8,110,35,2,0.2,5909.4,4432.05,8864.1,9455.039999999999,590.9399999999987
5199,SO - 0005300,Online,WARE-NMK1003,2019-01-12,2020-08-02,2020-02-28,2020-03-03,USD,16,34,202,41,6,0.05,3879.3,1862.064,11172.384,22112.010000000002,10939.626000000002
5200,SO - 0005301,In-Store,WARE-XYS1001,2019-01-12,2020-09-02,2020-02-20,2020-02-28,USD,9,39,7,21,1,0.1,254.6,175.674,175.674,229.14,53.46599999999998
5201,SO - 0005302,Online,WARE-PUJ1005,2019-01-12,2020-09-02,2020-02-13,2020-02-18,USD,16,1,326,6,5,0.075,1755.4,1018.132,5090.66,8118.725,3028.0650000000005
5202,SO - 0005303,Online,WARE-UHY1004,2019-08-23,2020-09-02,2020-02-13,2020-02-18,USD,12,13,238,9,4,0.075,958.1,479.05,1916.2,3544.9700000000003,1628.7700000000002
5203,SO - 0005304,In-Store,WARE-UHY1004,2019-01-12,2020-09-02,2020-03-03,2020-08-03,USD,7,27,255,11,3,0.1,911.2,419.152,1257.456,2460.2400000000002,1202.7840000000003
5204,SO - 0005305,Wholesale,WARE-NMK1003,2019-01-12,2020-09-02,2020-02-19,2020-02-20,USD,28,46,95,20,3,0.1,971.5,446.89,1340.67,2623.05,1282.38
5205,SO - 0005306,Wholesale,WARE-NMK1003,2019-08-23,2020-09-02,2020-05-03,2020-06-03,USD,26,24,148,10,2,0.15,254.6,216.41,432.82,432.82,0.0
5206,SO - 0005307,In-Store,WARE-UHY1004,2019-08-23,2020-09-02,2020-02-24,2020-02-26,USD,11,23,241,10,5,0.075,201.0,100.5,502.5,929.625,427.125
5207,SO - 0005308,In-Store,WARE-NMK1003,2019-01-12,2020-09-02,2020-02-17,2020-02-19,USD,8,26,101,35,2,0.05,167.5,130.65,261.3,318.25,56.94999999999999
5208,SO - 0005309,In-Store,WARE-MKL1006,2019-01-12,2020-09-02,2020-07-03,2020-08-03,USD,7,22,352,21,6,0.075,3845.8,1653.694,9922.164,21344.190000000002,11422.026000000002
5209,SO - 0005310,In-Store,WARE-NBV1002,2019-08-23,2020-09-02,2020-02-15,2020-02-23,USD,5,39,84,29,3,0.4,1165.8,722.796,2168.388,2098.4399999999996,-69.94800000000032
5210,SO - 0005311,Distributor,WARE-UHY1004,2019-01-12,2020-10-02,2020-02-28,2020-02-03,USD,24,9,239,37,1,0.1,1031.8,526.218,526.218,928.62,402.40200000000004
5211,SO - 0005312,Online,WARE-XYS1001,2019-01-12,2020-10-02,2020-02-27,2020-01-03,USD,18,36,45,45,2,0.15,971.5,650.905,1301.81,1651.55,349.74
5212,SO - 0005313,In-Store,WARE-NBV1002,2019-01-12,2020-10-02,2020-07-03,2020-03-15,USD,5,4,71,10,8,0.15,1045.2,773.448,6187.584,7107.36,919.7759999999998
5213,SO - 0005314,Online,WARE-NMK1003,2019-01-12,2020-10-02,2020-02-27,2020-04-03,USD,19,28,166,17,7,0.05,2680.0,2170.8,15195.600000000002,17822.0,2626.399999999998
5214,SO - 0005315,Wholesale,WARE-NMK1003,2019-01-12,2020-10-02,2020-02-24,2020-03-03,USD,26,6,162,29,3,0.05,261.3,222.105,666.3149999999999,744.7049999999999,78.38999999999999
5215,SO - 0005316,In-Store,WARE-UHY1004,2019-01-12,2020-10-02,2020-02-17,2020-02-27,USD,2,16,223,17,4,0.05,6150.6,4428.432,17713.728,23372.28,5658.552
5216,SO - 0005317,In-Store,WARE-NMK1003,2019-08-23,2020-10-02,2020-02-29,2020-03-03,USD,8,14,150,25,3,0.15,207.7,137.082,411.246,529.635,118.38900000000001
5217,SO - 0005318,In-Store,WARE-XYS1001,2019-08-23,2020-10-02,2020-02-18,2020-02-20,USD,8,9,19,2,5,0.05,1085.4,445.014,2225.07,5155.650000000001,2930.5800000000004
5218,SO - 0005319,In-Store,WARE-NBV1002,2019-08-23,2020-10-02,2020-02-23,2020-02-25,USD,9,38,59,40,7,0.075,5969.7,4656.366,32594.561999999998,38653.807499999995,6059.245499999997
